image_path,original_filename,breed,age_min,age_max,age_mid,age_range,sex,age_label,dataset
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\greyhound 12 F copy.jpg,greyhound 12 F copy.jpg,greyhound,12.0,12.0,12.0,12,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\greyhound 2-5 f(7) copy.jpg,greyhound 2-5 f(7) copy.jpg,greyhound,2.0,5.0,3.5,2-5,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\greyhound 2-5 F(8) copy.jpg,greyhound 2-5 F(8) copy.jpg,greyhound,2.0,5.0,3.5,2-5,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 2-5 M (7) copy.jpg,Greyhound 2-5 M (7) copy.jpg,greyhound,2.0,5.0,3.5,2-5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 2-5 M (8) copy.jpg,Greyhound 2-5 M (8) copy.jpg,greyhound,2.0,5.0,3.5,2-5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5 M copy.jpg,Greyhound 5 M copy.jpg,greyhound,5.0,5.0,5.0,5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5-7 F copy.jpg,Greyhound 5-7 F copy.jpg,greyhound,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\greyhound 5-7 F(1) copy.jpg,greyhound 5-7 F(1) copy.jpg,greyhound,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\greyhound 5-7 F(40).png,greyhound 5-7 F(40).png,greyhound,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5-7 M copy.jpg,Greyhound 5-7 M copy.jpg,greyhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5-7 M(2) copy.jpg,Greyhound 5-7 M(2) copy.jpg,greyhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5-7 M(3) copy.jpg,Greyhound 5-7 M(3) copy.jpg,greyhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5-7 M(4) copy.jpg,Greyhound 5-7 M(4) copy.jpg,greyhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5-7 M(5) copy.jpg,Greyhound 5-7 M(5) copy.jpg,greyhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5-7 M(6) copy.jpg,Greyhound 5-7 M(6) copy.jpg,greyhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\greyhound 5-7 M(7) copy.jpg,greyhound 5-7 M(7) copy.jpg,greyhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Greyhound 5-7 M.png,Greyhound 5-7 M.png,greyhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\greyhound 8+ M copy.jpg,greyhound 8+ M copy.jpg,greyhound,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Harrier 5-7 F copy.jpg,Harrier 5-7 F copy.jpg,harrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Husky cross Collie 3 F copy.jpg,Husky cross Collie 3 F copy.jpg,husky cross collie,3.0,3.0,3.0,3,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack Russel terrier 5-7 M copy.jpg,Jack Russel terrier 5-7 M copy.jpg,jack russel terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russel terrier 5-7 M(1) copy.jpg,Jack russel terrier 5-7 M(1) copy.jpg,jack russel terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russel terrier 5-7 M(2) copy.jpg,jack russel terrier 5-7 M(2) copy.jpg,jack russel terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russel terrier 8 M copy.jpg,jack russel terrier 8 M copy.jpg,jack russel terrier,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russel terrier 8+ F copy.jpg,Jack russel terrier 8+ F copy.jpg,jack russel terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack Russel terrier 8+ F(2) copy.jpg,Jack Russel terrier 8+ F(2) copy.jpg,jack russel terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russel terrier 8+ F(3) copy.jpg,jack russel terrier 8+ F(3) copy.jpg,jack russel terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russel terrier 8+ M copy.jpg,Jack russel terrier 8+ M copy.jpg,jack russel terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russel terrier 8+ M(1) copy.jpg,Jack russel terrier 8+ M(1) copy.jpg,jack russel terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russel terrier 8+ M(2) copy.jpg,jack russel terrier 8+ M(2) copy.jpg,jack russel terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell 10 M copy.jpg,jack russell 10 M copy.jpg,jack russell,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell 7 M(1).png,Jack russell 7 M(1).png,jack russell,7.0,7.0,7.0,7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell 8+ M copy.jpg,Jack russell 8+ M copy.jpg,jack russell,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell 9 M.png,Jack russell 9 M.png,jack russell,9.0,9.0,9.0,9,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 10 M(1).png,Jack russell terrier 10 M(1).png,jack russell terrier,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 12 F.png,Jack russell terrier 12 F.png,jack russell terrier,12.0,12.0,12.0,12,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 13 M copy.jpg,jack russell terrier 13 M copy.jpg,jack russell terrier,13.0,13.0,13.0,13,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 13 M(1) copy.jpg,jack russell terrier 13 M(1) copy.jpg,jack russell terrier,13.0,13.0,13.0,13,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 14 F copy.jpg,jack russell terrier 14 F copy.jpg,jack russell terrier,14.0,14.0,14.0,14,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 14 F(1) copy.jpg,jack russell terrier 14 F(1) copy.jpg,jack russell terrier,14.0,14.0,14.0,14,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 14 F(2) copy.jpg,jack russell terrier 14 F(2) copy.jpg,jack russell terrier,14.0,14.0,14.0,14,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 14 M copy.jpg,Jack russell terrier 14 M copy.jpg,jack russell terrier,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 14 M(1) copy.jpg,jack russell terrier 14 M(1) copy.jpg,jack russell terrier,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 15 M copy.jpg,jack russell terrier 15 M copy.jpg,jack russell terrier,15.0,15.0,15.0,15,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 15 M.png,jack russell terrier 15 M.png,jack russell terrier,15.0,15.0,15.0,15,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 5-7 F copy.jpg,Jack russell terrier 5-7 F copy.jpg,jack russell terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 5-7 F(1) copy.jpg,jack russell terrier 5-7 F(1) copy.jpg,jack russell terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 5-7 F(2) copy.jpg,jack russell terrier 5-7 F(2) copy.jpg,jack russell terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 5-7 F.png,jack russell terrier 5-7 F.png,jack russell terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 5-7 M copy.jpg,Jack russell terrier 5-7 M copy.jpg,jack russell terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 5-7 M(1) copy.jpg,Jack russell terrier 5-7 M(1) copy.jpg,jack russell terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 5-7 M(2) copy.jpg,jack russell terrier 5-7 M(2) copy.jpg,jack russell terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 5-7 M(3) copy.jpg,jack russell terrier 5-7 M(3) copy.jpg,jack russell terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 5-7 M.png,Jack russell terrier 5-7 M.png,jack russell terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 6 M(2).png,jack russell terrier 6 M(2).png,jack russell terrier,6.0,6.0,6.0,6,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8 M copy.jpg,jack russell terrier 8 M copy.jpg,jack russell terrier,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8 M.png,jack russell terrier 8 M.png,jack russell terrier,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 8+ F copy.jpg,Jack russell terrier 8+ F copy.jpg,jack russell terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8+ F.png,jack russell terrier 8+ F.png,jack russell terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell Terrier 8+ M copy.jpg,Jack russell Terrier 8+ M copy.jpg,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8+ M(1) copy.jpg,jack russell terrier 8+ M(1) copy.jpg,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 8+ M(1).png,Jack russell terrier 8+ M(1).png,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8+ M(2) copy.jpg,jack russell terrier 8+ M(2) copy.jpg,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8+ M(3) copy.jpg,jack russell terrier 8+ M(3) copy.jpg,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8+ M(30).png,jack russell terrier 8+ M(30).png,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8+ M(31).png,jack russell terrier 8+ M(31).png,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\jack russell terrier 8+ M(32).png,jack russell terrier 8+ M(32).png,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russell terrier 8+ M.png,Jack russell terrier 8+ M.png,jack russell terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russerl terrier 5-7 F copy.jpg,Jack russerl terrier 5-7 F copy.jpg,jack russerl terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Jack russerl terrier 8 M copy.jpg,Jack russerl terrier 8 M copy.jpg,jack russerl terrier,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lab cross 2-5 M(7) copy.jpg,lab cross 2-5 M(7) copy.jpg,lab cross,2.0,5.0,3.5,2-5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lab cross 5-7 F copy.jpg,Lab cross 5-7 F copy.jpg,lab cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lab cross 5-7 F(1) copy.jpg,lab cross 5-7 F(1) copy.jpg,lab cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lab cross 5-7 M copy.jpg,Lab cross 5-7 M copy.jpg,lab cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lab cross 5-7 M(1) copy.jpg,Lab cross 5-7 M(1) copy.jpg,lab cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lab cross 5-7 M(2) copy.jpg,lab cross 5-7 M(2) copy.jpg,lab cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lab cross 5-7 M(3) copy.jpg,lab cross 5-7 M(3) copy.jpg,lab cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lab cross 8+ M copy.jpg,lab cross 8+ M copy.jpg,lab cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador 14 M copy.jpg,labrador 14 M copy.jpg,labrador,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador 14 M(1) copy.jpg,labrador 14 M(1) copy.jpg,labrador,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador 5 M copy.jpg,labrador 5 M copy.jpg,labrador,5.0,5.0,5.0,5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Labrador 5-7 M copy.jpg,Labrador 5-7 M copy.jpg,labrador,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador 7 M.png,labrador 7 M.png,labrador,7.0,7.0,7.0,7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Labrador 8 M copy.jpg,Labrador 8 M copy.jpg,labrador,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Labrador 8+ F copy.jpg,Labrador 8+ F copy.jpg,labrador,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador 8+ M copy.jpg,labrador 8+ M copy.jpg,labrador,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador 8+ M(1) copy.jpg,labrador 8+ M(1) copy.jpg,labrador,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Labrador 9 F copy.jpg,Labrador 9 F copy.jpg,labrador,9.0,9.0,9.0,9,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador 9 F(1) copy.jpg,labrador 9 F(1) copy.jpg,labrador,9.0,9.0,9.0,9,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador cross 11 M copy.jpg,labrador cross 11 M copy.jpg,labrador cross,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador cross 11 M(1) copy.jpg,labrador cross 11 M(1) copy.jpg,labrador cross,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Labrador cross 14 M.png,Labrador cross 14 M.png,labrador cross,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador cross 5-7 F copy.jpg,labrador cross 5-7 F copy.jpg,labrador cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador cross 5-7 F(1) copy.jpg,labrador cross 5-7 F(1) copy.jpg,labrador cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Labrador cross 5-7 F(1).png,Labrador cross 5-7 F(1).png,labrador cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador cross 5-7 M(4).png,labrador cross 5-7 M(4).png,labrador cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Labrador cross 8+ M copy.jpg,Labrador cross 8+ M copy.jpg,labrador cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Labrador cross 9 F copy.jpg,Labrador cross 9 F copy.jpg,labrador cross,9.0,9.0,9.0,9,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\labrador cross 9 F(1) copy.jpg,labrador cross 9 F(1) copy.jpg,labrador cross,9.0,9.0,9.0,9,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lakeland terrier 12 F (1).png,lakeland terrier 12 F (1).png,lakeland terrier,12.0,12.0,12.0,12,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lakeland terrier 8+ F copy.jpg,lakeland terrier 8+ F copy.jpg,lakeland terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lhasa apso 5-7 M copy.jpg,Lhasa apso 5-7 M copy.jpg,lhasa apso,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lhasa apso 8+ F copy.jpg,lhasa apso 8+ F copy.jpg,lhasa apso,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lhasa Apso 8+ M copy.jpg,Lhasa Apso 8+ M copy.jpg,lhasa apso,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lurcher 2-5 F (8) copy.jpg,Lurcher 2-5 F (8) copy.jpg,lurcher,2.0,5.0,3.5,2-5,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 2-5 M(7) copy.jpg,lurcher 2-5 M(7) copy.jpg,lurcher,2.0,5.0,3.5,2-5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lurcher 2-5 M(8) copy.jpg,Lurcher 2-5 M(8) copy.jpg,lurcher,2.0,5.0,3.5,2-5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 5 M copy.jpg,lurcher 5 M copy.jpg,lurcher,5.0,5.0,5.0,5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 5-7 F copy.jpg,lurcher 5-7 F copy.jpg,lurcher,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 5-7 F(2) copy.jpg,lurcher 5-7 F(2) copy.jpg,lurcher,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lurcher 5-7 F(6) copy.jpg,Lurcher 5-7 F(6) copy.jpg,lurcher,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lurcher 5-7 M copy.jpg,Lurcher 5-7 M copy.jpg,lurcher,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lurcher 5-7 M(2) copy.jpg,Lurcher 5-7 M(2) copy.jpg,lurcher,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lurcher 5-7 M(4) copy.jpg,Lurcher 5-7 M(4) copy.jpg,lurcher,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lurcher 5-7 M(5) copy.jpg,Lurcher 5-7 M(5) copy.jpg,lurcher,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 5-7 M(6) copy.jpg,lurcher 5-7 M(6) copy.jpg,lurcher,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 5-7 M(7) copy.jpg,lurcher 5-7 M(7) copy.jpg,lurcher,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 5-7 M(8) copy.jpg,lurcher 5-7 M(8) copy.jpg,lurcher,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 7 M copy.jpg,lurcher 7 M copy.jpg,lurcher,7.0,7.0,7.0,7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Lurcher 7 M(1) copy.jpg,Lurcher 7 M(1) copy.jpg,lurcher,7.0,7.0,7.0,7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\lurcher 8+ F.png,lurcher 8+ F.png,lurcher,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Malamute 5-7 F copy.jpg,Malamute 5-7 F copy.jpg,malamute,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Malamute 5-7 F(1) copy.jpg,Malamute 5-7 F(1) copy.jpg,malamute,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Malamute 5-7 M copy.jpg,Malamute 5-7 M copy.jpg,malamute,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Mastiff 12 M copy.jpg,Mastiff 12 M copy.jpg,mastiff,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\mastiff 12 M(1) copy.jpg,mastiff 12 M(1) copy.jpg,mastiff,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\miniature pinscher 5-7 M copy.jpg,miniature pinscher 5-7 M copy.jpg,miniature pinscher,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\neopolitan mastiff 8+ M copy.jpg,neopolitan mastiff 8+ M copy.jpg,neopolitan mastiff,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\newfoundland 11 M copy.jpg,newfoundland 11 M copy.jpg,newfoundland,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\newfoundland 11 M(1) copy.jpg,newfoundland 11 M(1) copy.jpg,newfoundland,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\pointer (english) 12 M copy.jpg,pointer (english) 12 M copy.jpg,pointer (english),12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\pointer (english) 5-7 F copy.jpg,pointer (english) 5-7 F copy.jpg,pointer (english),5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\pointer (english) 5-7 M(1) copy.jpg,pointer (english) 5-7 M(1) copy.jpg,pointer (english),5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\pointer (english) 8+ M copy.jpg,pointer (english) 8+ M copy.jpg,pointer (english),8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Pointer (German Short Hair) 5-7 M.png,Pointer (German Short Hair) 5-7 M.png,pointer (german short hair),5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\pointer (german) 5-7 F copy.jpg,pointer (german) 5-7 F copy.jpg,pointer (german),5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Pointer 12 M copy.jpg,Pointer 12 M copy.jpg,pointer,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Pomeranian 5 M copy.jpg,Pomeranian 5 M copy.jpg,pomeranian,5.0,5.0,5.0,5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\poodle cross 14 M(1) copy.jpg,poodle cross 14 M(1) copy.jpg,poodle cross,14.0,14.0,14.0,14,M,Senior,Expert
